2081,"Dilshad Vadsaria","1977-09-14",""
2082,"Dimple Kapadia","1957-06-08",""
2083,"Dinah Manoff","1956-01-25",""
2084,"Dinesh D'Souza","1961-04-25",""
2085,"Diora Baird","1983-04-06",""
2086,"Dirk Bogarde","1921-03-28","1999-05-08"
2087,"Dito Montiel","1965-07-26",""
2088,"Divine","1945-10-19","1988-03-07"
2089,"DJ Pooh","",""
2090,"Djimon Hounsou","1964-04-24",""
2091,"DMX","",""
2092,"Dolly Parton","1946-01-19",""
2093,"Dom DeLuise","1933-08-01","2009-05-04"
2094,"Domenick Lombardozzi","1976-03-25",""
2095,"Dominic Burns","",""
2096,"Dominic ColÃ³n","",""
2097,"Dominic Cooper","1978-06-02",""
2098,"Dominic Flores","",""
2099,"Dominic Monaghan","1976-12-08",""
2100,"Dominic Sena","1949-04-26",""
2101,"Dominick Brascia","",""
2102,"Dominik Castell","1965-07-20",""
2103,"Dominik GarcÃ­a-Lorido","1983-08-16",""
2104,"Dominique McElligott","1986-05-03",""
2105,"Dominique Othenin-Girard","1958-02-13",""
2106,"Dominique Sanda","1948-03-11",""
2107,"Don Ameche","1908-05-31","1993-12-06"
2108,"Don Bluth","1937-09-13",""
2109,"Don Brooks","","2000-10-25"
2110,"Don Cheadle","1964-11-29",""
2111,"Don Coscarelli","1954-02-17",""
2112,"Don Francks","1932-02-28","2016-04-03"
2113,"Don Gordon","1938-09-29","2016-02-28"
2114,"Don Hall","",""
2115,"Don Johnson","1949-12-15",""
2116,"Don Kempf","",""
2117,"Don Mancini","1963-01-25",""
2118,"Don McKellar","1963-08-17",""
2119,"Don McManus","1959-11-08",""
2120,"Don Michael Paul","1963-04-17",""
2121,"Don Pardo","1959-12-17",""
2122,"Don Rickles","1926-05-08",""
2123,"Don Scardino","1949-02-17",""
2124,"Don Siegel","1912-10-26","1991-04-20"
2125,"Don Stark","1954-07-05",""
2126,"Don Taylor","1920-12-13","1998-12-29"
2127,"Don Wallace","",""
2128,"Donald Austin","",""
2129,"Donald Faison","1974-06-22",""
2130,"Donald Gibb","1954-08-04",""
2131,"Donald Glover","1983-09-25",""
2132,"Donald Petrie","1954-04-02",""
2133,"Donald Pleasence","1919-10-05","1995-02-02"
2134,"Donald Rumsfeld","1932-07-09",""
2135,"Donald Sumpter","1943-02-13",""
2136,"Donald Trump","1946-06-14",""
2137,"Donald Watkins","",""
2138,"Donatas Banionis","1924-04-28","2014-09-04"
2139,"Dong-gun Jang","1972-03-07",""
2140,"Donna Murphy","1959-03-07",""
2141,"Donna Reed","1921-01-27","1986-01-14"
2142,"Donna Zovko","",""
2143,"Donnie Dunagan","1934-08-16",""
2144,"Donny Alamsyah","1978-12-07",""
2145,"Donny Boaz","",""
2146,"Donovan Scott","",""
2147,"Doona Bae","1979-10-11",""
2148,"Dorian Missick","1976-01-15",""
2149,"Dororthy Thorton","",""
2150,"Dorothy Lamour","1914-12-10","1996-09-22"
2151,"Dorothy Lyman","1947-04-18",""
2152,"Dottie Alexander","",""
2153,"Doug Atchison","",""
2154,"Doug Block","",""
2155,"Doug Bradley","1954-09-07",""
2156,"Doug Cockle","1970-09-16",""
2157,"Doug E. Doug","1968-04-06",""
2158,"Doug Lefler","",""
2159,"Doug Liman","1965-07-24",""
2160,"Douglas Aarniokoski","",""
2161,"Douglas Cheek","",""
2162,"Douglas Haase","",""
2163,"Douglas McGrath","1958-02-02",""
2164,"Douglas Smith","1966-08-04",""
2165,"Douglas Trumbull","1942-04-08",""
2166,"Dougray Scott","1965-11-25",""
2167,"Dov Tiefenbach","1981-12-08",""
2168,"Dove Cameron","1996-01-15",""
2169,"Dr. Dre","1965-02-18",""
2170,"Drake","1986-10-24",""
2171,"Drake Bell","1986-06-27",""
2172,"Drake Doremus","1983-03-29",""
2173,"Drea de Matteo","1972-01-19",""
2174,"Dreama Walker","1986-06-20",""
2175,"Dree Hemingway","1987-12-04",""
2176,"Drew Barrymore","1975-02-22",""
2177,"Drew Carey","1958-05-23",""
2178,"Drew Fuller","1980-05-19",""
2179,"Drew Goddard","1975-02-26",""
2180,"Drew Powell","1976-01-19",""
2181,"Drew Sidora","1985-05-01",""
2182,"Drew Waters","1973-08-20",""
2183,"Dror Moreh","",""
2184,"Duane Jones","1937-02-02","1988-07-22"
2185,"Duane Journey","",""
2186,"Duke Johnson","1979-03-20",""
2187,"DulÃ© Hill","",""
2188,"Duncan Jones","1971-05-30",""
2189,"Duncan Tucker","",""
2190,"Dustin Diamond","1977-01-07",""
2191,"Dustin Fitzsimons","1986-12-19",""
2192,"Dustin Hoffman","1937-08-08",""
2193,"Dustin Ingram","1990-01-25",""
2194,"Dustin Lance Black","1974-06-10",""
2195,"Dustin Milligan","1985-07-28",""
2196,"Dustin Nguyen","1962-09-17",""
2197,"Dwayne Johnson","1972-05-02",""
2198,"Dwight H. Little","1956-01-13",""
2199,"Dwight Henry","",""
2200,"Dwight Yoakam","1956-10-23",""
2201,"Dyan Cannon","1937-01-04",""
2202,"Dylan Authors","",""
2203,"Dylan Baker","1959-10-07",""
2204,"Dylan Bank","",""
2205,"Dylan Kussman","",""
2206,"Dylan Minnette","1996-12-29",""
2207,"Dylan Moran","1971-11-03",""
2208,"Dylan Schombing","",""
2209,"Dylan Walsh","1963-11-17",""
2210,"E. Elias Merhige","",""
2211,"E.L. Katz","1981-01-07",""
2212,"Eamonn Walker","1962-06-12",""
2213,"Earl Cameron","1917-08-08",""
2214,"Eartha Kitt","1927-01-17","2008-12-25"
2215,"Ebon Moss-Bachrach","1978-08-17",""
2216,"Ed Begley Jr.","1949-09-16",""
2217,"Ed Decter","",""
2218,"Ed Gass-Donnelly","1977-08-17",""
2219,"Ed Harris","1950-11-28",""
2220,"Ed Lauter","1938-10-30","2013-10-16"
2221,"Ed Quinn","1968-02-26",""
2222,"Ed Skrein","1983-03-29",""
2223,"Ed Speleers","1988-04-07",""
2224,"Ed Stoppard","1974-09-16",""
2225,"Ed Wynn","1886-11-09","1966-06-19"
2226,"Eddie 'Piolin' Sotelo","",""
2227,"Eddie Albert","1906-04-22","2005-05-26"
2228,"Eddie Baroo","1968-09-25",""
2229,"Eddie Cahill","1978-01-15",""
2230,"Eddie Cibrian","1973-06-16",""
2231,"Eddie Deezen","1957-03-06",""
2232,"Eddie Griffin","1968-07-15",""
2233,"Eddie Izzard","1962-02-07",""
2234,"Eddie Jemison","",""
2235,"Eddie Jones","",""
2236,"Eddie Kaye Thomas","1980-10-31",""
2237,"Eddie Marsan","1968-06-09",""
2238,"Eddie O'Flaherty","1968-03-15",""
2239,"Eddie Peng","1982-03-24",""
2240,"Eddie Redmayne","1982-01-06",""
2241,"Eddie Rouse","1954-07-02","2014-12-07"
2242,"Eddie Spears","1982-11-29",""
2243,"Eddie Vedder","1964-12-23",""
2244,"Eden Riegel","1981-01-01",""
2245,"Edgar Arreola","",""
2246,"Edgar Buchanan","1903-03-20","1979-04-04"
2247,"Edgar RamÃ­rez","1977-03-25",""
2248,"Edgar Tancangco","",""
2249,"Edgar Wright","1974-04-18",""
2250,"Edi Gathegi","1979-03-10",""
2251,"Edie Falco","1963-07-05",""
2252,"Edith Massey","1918-05-28","1984-10-24"
2253,"Edmund McMillen","",""
2254,"Edouard Baer","1966-12-01",""
2255,"Eduard FernÃ¡ndez","1964-08-25",""
2256,"Eduardo Noriega","1973-08-01",""
2257,"Eduardo VerÃ¡stegui","1974-05-21",""
2258,"Edward Andrews","",""
2259,"Edward Burns","",""
2260,"Edward Conna","1968-06-19",""
2261,"Edward Dmytryk","1908-09-04","1999-07-01"
2262,"Edward Everett Horton","1886-03-18","1970-09-29"
2263,"Edward Fox","1937-04-13",""
2264,"Edward Hall","",""
2265,"Edward Norton","1969-08-18",""
2266,"Edward Zwick","1952-10-08",""
2267,"Edwin Hodge","1985-01-26",""
2268,"Edwin Neal","1945-07-12",""
2269,"Efram Potelle","",""
2270,"Eileen Brennan","1932-09-03","2013-07-28"
2271,"Eion Bailey","1976-06-08",""
2272,"Ejner Federspiel","1896-08-12","1981-11-24"
2273,"Ekachai Uekrongtham","",""
2274,"Elaine Bromka","1950-01-06",""
2275,"Elaine Cassidy","1979-12-31",""
2276,"Elaine Hendrix","1970-12-28",""
2277,"Elaine May","1932-04-21",""
2278,"Elaine Stritch","1925-02-02","2014-07-17"
2279,"Eldar Rapaport","",""
2280,"Elden Henson","1977-08-30",""
2281,"Elea Oberon","",""
2282,"Eleanor Bron","1938-03-14",""
2283,"Eleanor Parker","1922-06-26","2013-12-09"
2284,"Elena Anaya","1975-07-17",""
2285,"Elena Lyadova","1980-12-25",""
2286,"Elena Satine","1987-11-24",""
2287,"Eli Craig","1972-05-25",""
2288,"Eli Marienthal","1986-03-06",""
2289,"Eli Roth","1972-04-18",""
2290,"Elia Kazan","1909-09-07","2003-09-28"
2291,"Elijah Kelley","1986-08-01",""
2292,"Elina Abai Kyzy","",""
2293,"Elina Alminas","",""
2294,"Elio Germano","1980-09-25",""
2295,"Elisa Donovan","1971-02-03",""
2296,"Elisabeth Harnois","1979-05-26",""
2297,"Elise Muller","1967-08-15",""
2298,"Elise Neal","1966-03-14",""
2299,"Elissa Dowling","",""
2300,"Eliza Coupe","1981-04-06",""
2301,"Elizabeth Allen Rosenbaum","",""
2302,"Elizabeth Banks","1974-02-10",""
2303,"Elizabeth Berkley","1972-07-28",""
2304,"Elizabeth Berrington","1970-08-03",""
2305,"Elizabeth Blackmore","",""
2306,"Elizabeth Daily","1961-09-11",""
2307,"Elizabeth Debicki","",""
2308,"Elizabeth MacRae","1936-02-22",""
2309,"Elizabeth McGovern","1961-07-18",""
2310,"Elizabeth Meriwether","",""
2311,"Elizabeth Perkins","1960-11-18",""
2312,"Elizabeth Stenholt","",""
2313,"Elizabeth Streb","",""
2314,"Ella Joyce","1954-06-12",""
2315,"Ella Wahlestedt","1998-08-01",""
2316,"Ellar Coltrane","1994-08-27",""
2317,"Ellen Albertini Dow","1913-11-16","2015-05-04"
2318,"Ellen Barkin","1954-04-16",""
2319,"Ellen Block","",""
2320,"Ellen Burstyn","1932-12-07",""
2321,"Ellen Ross","1928-10-25",""
2322,"Ellen Sandweiss","1958-12-30",""
2323,"Ellen Wong","",""
2324,"Ellia Thompson","",""
2325,"Ellie Cornell","1963-12-15",""
2326,"Ellie Kendrick","1990-06-06",""
2327,"Elliott Gould","1938-08-29",""
2328,"Ellory Elkayem","1970-08-12",""
2329,"Elodie Yung","1981-02-22",""
2330,"Elpidia Carrillo","1961-08-16",""
2331,"Elsa Lanchester","1902-10-28","1986-12-26"
2332,"Elton John","1947-03-25",""
2333,"Elvis Nolasco","",""
2334,"Elvis Tsui","1960-10-10",""
2335,"Elyas M'Barek","1982-05-29",""
2336,"Embeth Davidtz","1965-08-11",""
2337,"Eme Ikwuakor","",""
2338,"Emile Ardolino","1943-05-09","1993-11-20"
2339,"Ã‰mile Gaudreault","",""
2340,"Emilia Clarke","1986-10-23",""
2341,"Emilia Fox","1974-07-31",""
2342,"Ã‰milie Dequenne","1981-08-29",""
2343,"Emilio Estefan Jr.","1953-03-04",""
2344,"Emilio Estevez","1962-05-12",""
2345,"Emily Alyn Lind","",""
2346,"Emily Baldoni","1984-08-03",""
2347,"Emily Dell","",""
2348,"Emily Gorell","",""
2349,"Emily Meade","1989-01-10",""
2350,"Emily Nelson","",""
2351,"Emily Osment","1992-03-10",""
2352,"Emily Pearson","",""
2353,"Emily Podleski","1979-05-15",""
2354,"Emily Ratajkowski","1991-06-07",""
2355,"Emily Rios","1989-04-27",""
2356,"Emily Watson","1967-01-14",""
2357,"Emily Wickersham","1984-04-26",""
2358,"Emily Young","",""
2359,"Emir Kusturica","1954-11-24",""
2360,"Emma Bell","1986-12-17",""
2361,"Emma Caulfield","1973-04-08",""
2362,"Emma de Caunes","1976-09-09",""
2363,"Emma Eliza Regan","",""
2364,"Emma Kenney","1999-09-14",""
2365,"Emma Lung","",""
2366,"Emma Stone","1988-11-06",""
2367,"Emma Watson","1990-04-15",""
2368,"Emma-Kate Croghan","",""
2369,"Emmanuel Kabongo","1986-12-25",""
2370,"Emmanuelle BÃ©art","1963-08-14",""
2371,"Emmanuelle Bercot","1967-11-06",""
2372,"Emmanuelle Riva","1927-02-24","2017-01-27"
2373,"Emmanuelle Seigner","1966-06-22",""
2374,"Emmanuelle Vaugier","1976-06-23",""
2375,"Emraan Hashmi","1979-03-24",""
2376,"Enrico Colantoni","1963-02-14",""
2377,"Enrique Begne","",""
2378,"Enrique Iglesias","1975-05-08",""
2379,"Enrique Murciano","1973-07-09",""
2380,"Enrique VillÃ©n","",""
2381,"Enzo Petito","1897-07-24","1967-07-17"
2382,"Eoin Macken","1987-04-15",""
2383,"Eric Ambriz","",""
2384,"Eric Blakeney","1959-09-14",""
2385,"Eric Blore","1887-12-23","1959-03-02"
2386,"Eric Bress","1962-03-25",""
2387,"Eric Brevig","",""
2388,"Eric Bross","1964-01-21",""
2389,"Eric Bugbee","",""
2390,"Eric Cantona","1966-05-24",""
2391,"Eric Christmas","1916-03-19","2000-07-22"
2392,"Eric Dane","1972-11-09",""
2393,"Eric Darnell","",""
2394,"Eric Eason","",""
2395,"Eric Elmosnino","1964-05-02",""
2396,"Eric England","1988-02-23",""
2397,"Eric Godon","1959-02-07",""
2398,"Eric Idle","1943-03-29",""
2399,"Eric Jacobson","1970-07-25",""
2400,"Eric Johnson","1974-04-28",""
2401,"Eric Lange","1973-02-19",""
2402,"Eric Lartigau","",""
2403,"Eric Lavaine","",""
2404,"Eric Leighton","1962-11-06",""
2405,"Eric Lloyd","1986-05-19",""
2406,"Eric Mabius","1971-04-22",""
2407,"Eric McCormack","1963-04-18",""
2408,"Eric Mendelsohn","1964-11-01",""
2409,"Eric Mendenhall","",""
2410,"Eric Nicholas","",""
2411,"Eric Peterson","1946-10-02",""
2412,"Eric Schaeffer","1962-01-22",""
2413,"Eric Schlosser","1959-08-17",""
2414,"Eric Schweig","1967-06-19",""
2415,"Eric Sheffer Stevens","1972-06-19",""
2416,"Eric Stoltz","1961-09-30",""
2417,"Eric Stonestreet","1971-09-09",""
2418,"Eric Stuart","1967-10-18",""
2419,"Eric Styles","",""
2420,"Eric Sykes","1923-05-04","2012-07-04"
2421,"Ã‰ric Tessier","1883-05-28","1973-06-01"
2422,"Eric Valette","",""
2423,"Eric Winter","1976-07-17",""
2424,"Eric Worre","",""
2425,"Erica Leerhsen","1976-02-14",""
2426,"Erica Linz","",""
2427,"Erick Avari","1952-04-13",""
2428,"Erick Elias","1980-06-23",""
2429,"Ericson Core","",""
2430,"Erik Canuel","",""
2431,"Erik Estrada","1949-03-16",""
2432,"Erik Knudsen","1988-03-25",""
2433,"Erik Palladino","1968-05-10",""
2434,"Erik Per Sullivan","1991-07-12",""
2435,"Erik White","",""
2436,"Erika Christensen","1982-08-19",""
2437,"Erin Bethea","1982-08-12",""
2438,"Erin Boyes","",""
2439,"Erin Cipolletti","",""
2440,"Erin Daniels","1972-10-09",""
2441,"Erin Fitzgerald","1972-09-21",""
2442,"Erin Gray","1950-01-07",""
2443,"Erin O'Brien","1975-01-31",""
2444,"Erin Pitt","",""
2445,"Erin Wasson","1982-01-20",""
2446,"Erland Josephson","1923-06-15","2012-02-25"
2447,"Ernest R. Dickerson","1951-06-25",""
2448,"Ernie Barbarash","",""
2449,"Ernie Reyes Jr.","1972-01-15",""
2450,"Eros Vlahos","1995-01-13",""
2451,"Errol Flynn","1909-06-20","1959-10-14"
2452,"Errol Morris","1948-02-05",""
2453,"Esai Morales","1962-10-01",""
2454,"Essence Atkins","1972-02-07",""
2455,"Essie Davis","",""
2456,"Estella Warren","1978-12-23",""
2457,"Estelle Parsons","1927-11-20",""
2458,"Esther Williams","1921-08-08","2013-06-06"
2459,"Etan Cohen","",""
2460,"Ethan Coen","1957-09-21",""
2461,"Ethan Embry","1978-06-13",""
2462,"Ethan Maniquis","",""
2463,"Ethan Peck","1986-03-02",""
2464,"Ethan Stiefel","",""
2465,"Ethan Suplee","1976-05-25",""
2466,"Ã‰tienne Faure","",""
2467,"EugÃ¨ne LouriÃ©","1903-04-08","1991-05-26"
2468,"Eugene Roche","1928-09-22","2004-07-28"
2469,"Eugenia Khirivskaya","1981-09-03",""
2470,"Eugenie Bondurant","1961-04-27",""
2471,"Eugenio Derbez","1962-09-02",""
2472,"Eva Amurri Martino","1985-03-15",""
2473,"Eva Birthistle","",""
2474,"Eva Boehnke","",""
2475,"Eva Bourne","",""
2476,"Eva Carrozza","",""
2477,"Eva Green","1980-07-06",""
2478,"Eva LaRue","1966-12-27",""
2479,"Eva Marcille","1984-10-30",""
2480,"Eva Marie Saint","1924-07-04",""
2481,"Evan Goldberg","",""
2482,"Evan Jones","",""
2483,"Evan McGuire","",""
2484,"Evan Parke","1968-01-02",""
2485,"Evan Ross","1988-08-26",""
2486,"Eve","1978-11-10",""
2487,"Eve Ensler","1953-05-25",""
2488,"Eve Plumb","1958-04-29",""
2489,"Evelyn Jefferson","",""
2490,"Everett McGill","1945-10-21",""
2491,"Everett Sloane","1909-10-01","1965-08-06"
2492,"Evgeniy Mironov","1966-11-29",""
2493,"Ewen Bremner","1972-01-23",""
2494,"Ewen Solon","1917-09-07","1985-07-07"
2495,"Exie Booker","",""
2496,"Eytan Fox","1964-08-21",""
2497,"Ezra Miller","1992-09-30",""
2498,"F. Gary Gray","1969-07-17",""
2499,"F. Murray Abraham","1939-10-24",""
2500,"FabiÃ¡n Bielinsky","1959-02-03","2006-06-28"
2501,"Fabian Bolin","",""
2502,"Fabio Testi","1941-08-02",""
2503,"Fabrice Luchini","1951-11-01",""
2504,"Facundo Lombard","",""
2505,"Fadia Nadda","",""
2506,"Faizon Love","1968-06-14",""
2507,"Fana Mokoena","1971-05-13",""
2508,"Fann Wong","1971-01-27",""
2509,"Fanny Ardant","1949-03-22",""
2510,"Fares Fares","1973-04-29",""
2511,"Farrah Fawcett","1947-02-02","2009-06-25"
2512,"Fatih Akin","1973-08-25",""
2513,"Fay Masterson","1974-04-15",""
2514,"Faye Dunaway","1941-01-14",""
2515,"Fede Alvarez","1978-02-09",""
2516,"Fedja van HuÃªt","1973-06-21",""
2517,"Fedor Bondarchuk","1967-05-09",""
2518,"Felicia Pearson","1980-05-18",""
2519,"Felicity Huffman","1962-12-09",""
2520,"Felix Avitia","2002-10-03",""
2521,"FÃ©lix Moati","1989-08-04",""
2522,"Fenella Woolgar","1969-08-04",""
2523,"Fenton Bailey","",""
2524,"Ferdinando Vetere","",""
2525,"Fereshteh Sadre Orafaiy","",""
2526,"Fergie","1975-03-27",""
2527,"Fernanda Andrade","",""
2528,"Fernanda Machado","1980-10-10",""
2529,"Fernanda Montenegro","1929-10-16",""
2530,"Fernanda Torres","1965-09-14",""
2531,"Fernando Baez Mella","",""
2532,"Fernando Cayo","1968-04-22",""
2533,"Fernando LeÃ³n de Aranoa","1968-05-26",""
2534,"Fernando Meirelles","1955-11-09",""
2535,"Fernando Rey","1917-09-20","1994-03-09"
2536,"Feroz Abbas Khan","",""
2537,"Ferzan Ozpetek","1959-02-03",""
2538,"Filippo Timi","1974-02-27",""
2539,"Fina Torres","1969-04-25",""
2540,"Finlay Currie","1878-01-20","1968-05-09"
2541,"Finn Ireland","",""
2542,"Finn Taylor","1958-07-04",""
2543,"Finn Wittrock","1984-10-28",""
2544,"Finola Hughes","1959-10-29",""
2545,"Fiona Dourif","1981-10-30",""
2546,"Fiona Glascott","1982-11-22",""
2547,"Fiona Shaw","1958-07-10",""
2548,"Fionnula Flanagan","1941-12-10",""
2549,"Firass Dirani","1984-04-29",""
2550,"Fisher Stevens","1963-11-27",""
2551,"Flaco Navaja","",""
2552,"Flavio Parenti","",""
2553,"Flea","1962-10-16",""
2554,"Flint Beverage","",""
2555,"Florence Ayisi","",""
2556,"Florence Henderson","1934-02-14","2016-11-24"
2557,"Florent-Emilio Siri","1965-03-02",""
2558,"Floria Sigismondi","",""
2559,"Florian Henckel von Donnersmarck","1973-05-02",""
2560,"Florian Lukas","1973-03-16",""
2561,"Floyd Mutrux","1941-06-25",""
2562,"Forest Whitaker","1961-07-15",""
2563,"Forrest Tucker","1919-02-12","1986-10-25"
2564,"Fran Drescher","1957-09-30",""
2565,"Fran Kranz","1981-07-13",""
2566,"Frances Bavier","1902-12-14","1989-12-06"
2567,"Frances Bay","1919-01-23","2011-09-15"
2568,"Frances Conroy","1953-11-13",""
2569,"Frances Fisher","1956-10-21","2016-12-27"
2570,"Frances Lee McCain","1944-07-28",""
2571,"Frances O'Connor","1967-06-12",""
2572,"Francesc PagÃ¨s","",""
2573,"Francesca Capaldi","",""
2574,"Francesca Gregorini","1968-08-07",""
2575,"Francesca Rettondini","1971-03-07",""
2576,"Francine Blake","",""
2577,"Francis Capra","1983-04-27",""
2578,"Francis Ford Coppola","1939-04-07",""
2579,"Francis Lawrence","1951-11-07",""
2580,"Francis Lederer","1899-11-06","2000-05-25"
2581,"Franck Khalfoun","",""
2582,"Franco Nero","1941-11-23",""
2583,"Franco Zeffirelli","1923-02-12",""
2584,"FranÃ§ois BÃ©gaudeau","",""
2585,"FranÃ§ois BerlÃ©and","1952-04-22",""
2586,"FranÃ§ois Chau","1959-10-26",""
2587,"FranÃ§ois Cluzet","1955-09-21",""
2588,"FranÃ§ois Damiens","1973-01-17",""
2589,"FranÃ§ois Girard","1963-01-12",""
2590,"FranÃ§ois Ozon","1967-11-15",""
2591,"FranÃ§ois Truffaut","1932-02-06","1984-10-21"
2592,"FranÃ§oise Yip","1972-09-04",""
2593,"Frank Borzage","1894-04-23","1962-06-19"
2594,"Frank Capra","1897-05-18","1991-09-03"
2595,"Frank Coraci","1966-02-03",""
2596,"Frank Darabont","1959-01-28",""
2597,"Frank Dillane","1991-04-21",""
2598,"Frank Faylen","1905-12-08","1985-08-02"
2599,"Frank Finlay","1926-08-06","2016-01-30"
2600,"Frank Gerrish","1963-03-14",""
2601,"Frank Grillo","1965-06-08",""
2602,"Frank Hvam","1970-09-12",""
2603,"Frank LaLoggia","1954-01-12",""
2604,"Frank Langella","1938-01-01",""
2605,"Frank Lotito","",""
2606,"Frank Marshall","1946-09-13",""
2607,"Frank McHugh","1898-05-23","1981-09-11"
2608,"Frank Miller","1957-01-27",""
2609,"Frank Nissen","",""
2610,"Frank Oz","1944-05-25",""
2611,"Frank Perry","1930-08-21","1995-08-29"
2612,"Frank Rautenbach","1972-05-12",""
2613,"Frank Sebastiano","",""
2614,"Frank Vincent","1939-08-04",""
2615,"Frank Welker","1946-03-12",""
2616,"Frank Whaley","1963-07-20",""
2617,"Frankie Muniz","1985-12-05",""
2618,"Frankie Valli","1934-05-03",""
2619,"Franklin J. Schaffner","1920-05-30","1989-07-02"
2620,"Franky G","1965-10-30",""
2621,"Fred Armisen","1966-12-04",""
2622,"Fred Dekker","1959-04-09",""
2623,"Fred Durst","1970-08-20",""
2624,"Fred Gwynne","1926-07-10","1993-07-02"
2625,"Fred MacMurray","1908-08-30","1991-11-05"
2626,"Fred Malatesta","1889-04-18","1952-04-08"
2627,"Fred Melamed","1956-05-13",""
2628,"Fred Rogers","1928-03-20","2003-02-27"
2629,"Fred Savage","1976-07-09",""
2630,"Fred Schepisi","1939-12-26",""
2631,"Fred Tatasciore","",""
2632,"Fred Walton","",""
2633,"Fred Ward","1942-12-30",""
2634,"Fred Willard","1939-09-18",""
2635,"Fred Williamson","1938-03-05",""
2636,"Fred Wolf","1932-09-13",""
2637,"Fred Zinnemann","1907-04-29","1997-03-14"
2638,"Freddie Jones","1927-09-12",""
2639,"Freddy RodrÃ­guez","1975-01-17",""
2640,"FrÃ©dÃ©ric Auburtin","1962-06-04",""
2641,"FrÃ©dÃ©ric Forestier","",""
2642,"Frederic Forrest","1936-12-23",""
